,terminal_group_1,terminal_group_2,terminal_group_3,backbone,COF,MR-mean,MR-min,asphericity-mean,asphericity-min,balabanj-mean,balabanj-min,bertzct-mean,bertzct-min,chainlength,chi0-mean,chi0-min,chi0n-mean,chi0n-min,chi0v-mean,chi0v-min,chi1-mean,chi1-min,chi1n-mean,chi1n-min,chi1v-mean,chi1v-min,chi2n-mean,chi2n-min,chi2v-mean,chi2v-min,chi3n-mean,chi3n-min,chi3v-mean,chi3v-min,chi4n-mean,chi4n-min,chi4v-mean,chi4v-min,e-valence-mean,e-valence-min,eccentricity-mean,eccentricity-min,frac-1,frac-2,hbonds,hk-alpha-mean,hk-alpha-min,hk-kappa1-mean,hk-kappa1-min,hk-kappa2-mean,hk-kappa2-min,hk-kappa3-mean,hk-kappa3-min,intercept,ipc-mean,ipc-min,isf-mean,isf-min,labuteASA-mean,labuteASA-min,logP-mean,logP-min,molwt-hvy-mean,molwt-hvy-min,molwt-mean,molwt-min,nheavy-mean,nheavy-min,npr1-mean,npr1-min,npr2-mean,npr2-min,pbf-mean,pbf-min,pmi1-mean,pmi1-min,pmi2-mean,pmi2-min,pmi3-mean,pmi3-min,rbonds-mean,rbonds-min,rg-mean,rg-min,rpc+-mean,rpc+-min,rpc--mean,rpc--min,spherocity-mean,spherocity-min,tpsa-mean,tpsa-min,vsa+-mean,vsa+-min,vsa--mean,vsa--min,vsa-fhyd-mean,vsa-fhyd-min,vsa-fneg-mean,vsa-fneg-min,vsa-fpneg-mean,vsa-fpneg-min,vsa-fpos-mean,vsa-fpos-min,vsa-fppos-mean,vsa-fppos-min,vsa-hyd-mean,vsa-hyd-min,vsa-polar+-mean,vsa-polar+-min,vsa-polar--mean,vsa-polar--min,vsa-polar-mean,vsa-polar-min
2262,ethylene,isopropyl,perfluoromethyl,alkylsilane,0.15046520383333334,14.96025,11.729000000000001,0.33447533420000003,0.190442224,4.495756500000001,4.020392,106.58540925,67.509775,17,8.41367525,7.0,7.441946499999999,5.133893,1.9419465,1.75,4.02601475,3.25,3.4709735,2.3169470000000003,0.7209734999999999,0.625,0.37387950000000003,0.25,0.37387950000000003,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,22.0,0.9093526715,0.845755932,0.5,0.5,0.0,-0.17,-0.21,1.06752825,0.0812045,1.2592115,1.148423,11.1394365,-3.053077,0.7275149250333334,101.190735,21.306059,0.0767663772,0.010815846999999998,33.68113975,31.815711000000004,1.49795,1.4273,61.52725,42.0385,67.0406425,50.0626,4.25,3.5,0.37930037549999995,0.225076459,0.7031272398,0.555743801,0.374071958,0.26443305500000003,31.028602104,10.66617067,45.132428563000005,36.730381558000005,69.4043870067,42.4785404915,0.25,0.0,1.1248011302,1.0507501385,0.463474,0.176925,0.3378335000000001,0.333333,0.518319623,0.23937975800000005,0.0,0.0,14.053267999999996,10.966069000000001,18.05678175,13.171245,0.8981205,0.7962409999999999,0.55758925,0.434527,0.0,0.0,0.44241075,0.31934850000000004,0.1018795,0.0,29.02190025,24.135413,3.0881495,0.0,0.0,0.0,0.1018795,0.0
1171,cyano,ethylene,phenyl,alkylsilane,0.13756706066666666,22.379,13.579,0.516502066,0.250332171,3.8284305,3.680736,238.0891735,100.751531,17,9.197503,6.430904000000001,8.7368035,5.973607,2.4868035,1.473607,4.94139275,3.2073595000000004,4.24340175,2.7368034999999997,1.11840175,0.4868035,0.55920075,0.1184015,0.55920075,0.1184015,0.25,0.0,0.25,0.0,0.125,0.0,0.125,0.0,26.5,17.0,0.9318793045,0.8715535209999999,0.5,0.5,0.0,-0.5825,-0.7799999999999999,0.420103,0.101775,1.1103845,0.615,-2.3530349999999998,-5.288469,0.7091814602333333,633.4774884999999,31.117554,820.5449719428001,0.005967385,40.74831425,26.4605195,1.428055,0.8610899999999999,60.553999999999995,37.031,66.79967475,41.5367495,5.0,3.0,0.28909455300000003,0.08791050699999997,0.7109054481999999,0.5097214010000001,5.874200000000001e-06,4.8255e-06,43.589029378,1.746156364,51.356769962200005,13.8947443925,94.94579933450001,15.64090074,0.75,0.5,1.1196243000000001,0.7456902209999999,0.21060425,0.158026,0.4338885,0.15726600000000002,2.5000000000000005e-09,0.0,5.947500000000002,0.0,11.79751975,10.966069000000001,27.48794225,12.3484475,1.0,1.0,0.632357,0.46933,0.0,0.0,0.367643,0.20461600000000002,0.0,0.0,39.285462,24.977418,0.0,0.0,0.0,0.0,0.0,0.0
5944,pyrrole,cyano,cyclopropyl,alkylsilane,0.12129251353333333,18.403175,18.398,0.3665068622,0.107669877,3.300679,3.090735,195.27074525,192.9535155,17,8.898464500000001,7.796929000000001,8.598607000000001,7.197214,2.098607,2.0,4.58135075,4.1627015,4.2170084999999995,3.4340169999999994,0.98020525,0.9604105,0.54600425,0.4670085,0.54600425,0.4670085,0.226127,0.202254,0.226127,0.202254,0.06536375,0.03125,0.06536375,0.03125,24.0,24.0,0.8602989301999999,0.7833539970000002,0.5,0.5,0.0,-0.3075,-0.615,0.24802975,0.148148,0.4663107500000001,0.22222199999999998,-1.044355,-2.08871,0.7072916515000001,263.432659,254.45807200000002,820.498280571,0.025785191,36.686515,35.30502,1.1714,0.9265,52.04475,48.044,58.5523995,56.0626,4.25,4.0,0.4320329280000001,0.242517743,0.6976366305,0.637791004,0.3130351952,3.0494999999999998e-06,25.5551167372,24.737038525,29.546398786999998,25.38398518,49.9406651568,39.799322957,0.75,0.5,0.9975642752,0.9614916265,0.23306375,0.144378,0.5923619999999999,0.300983,0.37807578399999997,0.0,9.895,0.0,15.117185500000001,10.966068,20.03975625,14.5878125,0.97260375,0.9452075000000001,0.54024275,0.3812735,0.02739625,0.0,0.45975725,0.300788,0.0,0.0,33.912690999999995,31.367614,0.0,0.0,1.24425075,0.0,0.02739625,0.0
2075,difluoromethyl,toluene,cyclopropyl,alkylsilane,0.1628397221,21.0975,18.398,0.2785830562,0.107669877,3.496849,3.090735,217.078094,197.587975,17,10.366025500000001,10.0,9.93898225,9.877964500000001,2.43898225,2.0,5.28418775,5.0,4.9069910000000005,4.813982,1.1569909999999999,1.0,0.69010275,0.625,0.69010275,0.625,0.28125,0.25,0.28125,0.25,0.09375,0.03125,0.09375,0.03125,29.0,24.0,0.8748563152000001,0.7833539970000002,0.5,0.5,0.0,-0.23,-0.46,0.44963525,0.148148,1.0219325000000001,0.22222199999999998,0.7245659999999999,0.0,0.4618682502666667,1050.8418945,254.45807200000002,0.0357714517,0.025785191,42.350539500000004,38.06801,1.60186,1.4163000000000003,63.5485,48.044,71.05788925,56.0626,5.0,4.0,0.4349555278,0.2483629425,0.7120740818000001,0.637791004,0.443149989,0.260232637,37.1284823372,24.737038525,74.5988866797,25.38398518,104.92224014,39.799322957,1.25,1.0,1.2215737708,1.033636924,0.24799475,0.144378,0.3097645,0.300983,0.5896574717999999,0.4231633755,0.0,0.0,11.881063000000001,10.966068,28.904121000000004,25.4917,0.8620654999999999,0.7241310000000001,0.6869839999999999,0.674756,0.07977575,0.0,0.313016,0.300788,0.058159,0.0,36.989602500000004,36.457768,1.6003739999999995,0.0,2.1952075,0.0,0.13793450000000002,0.0
550,amino,methyl,cyclopropyl,alkylsilane,0.16098383153333332,14.56385,10.7297,0.08690639900000001,0.06614292100000001,3.43576475,3.090735,127.569111,57.55024699999999,17,8.2693375,6.5386750000000005,8.2368035,6.473607,1.4868035,0.973607,4.048344,3.096688,3.9670085,2.9340169999999994,0.61840175,0.23680350000000006,0.3125,0.0,0.3125,0.0,0.125,0.0,0.125,0.0,0.015625,0.0,0.015625,0.0,19.0,14.0,0.6663480325000001,0.5493420680000001,0.5,0.5,0.0,-0.01,-0.02,0.07411775,8.75e-05,-6.648889,-13.52,-26.01,-52.02,0.6648314818000001,136.82709225,19.1961125,0.17859837969999998,0.025785191,30.22253575,22.3770615,0.858425,0.30055000000000004,36.532,25.02,43.30358725,30.5445745,3.0,2.0,0.6968025631999999,0.621548113,0.7180242042000001,0.637791004,0.4578694358,0.2896715305,13.601960037000001,2.466881549,13.966445053800001,2.5489049275,21.4724272165,3.1455314760000004,1.0,1.0,0.7643047075,0.494972491,0.1975485,0.144378,0.5116707500000001,0.300983,0.639776613,0.5234016579999999,6.505,0.0,9.27316175,7.580255499999999,19.345682,13.199664000000002,0.9271615,0.8543229999999999,0.6675127499999999,0.6358134999999999,0.0728385,0.0,0.33248725,0.300788,0.0,0.0,27.188914500000003,17.920060999999997,0.0,0.0,1.42992925,0.0,0.0728385,0.0
4589,nitrophenyl,cyano,cyclopropyl,alkylsilane,0.12349090853333332,21.4791,18.398,0.41808047020000005,0.107669877,3.37681075,3.090735,234.48039225,197.587975,17,9.68713975,9.3742795,9.052731,8.105462,2.552731,2.0,5.0366925,5.0,4.4530905,3.9061809999999997,1.2030905,1.0,0.7106300000000001,0.625,0.7106300000000001,0.625,0.3235945,0.25,0.3235945,0.25,0.11492225,0.03125,0.11492225,0.03125,29.0,24.0,0.8845321968000001,0.7833539970000002,0.5,0.5,0.0,-0.4725,-0.945,0.6385535,0.148148,0.7984445,0.22222199999999998,-0.804488,-1.608976,0.6271099186000001,852.0170522499999,254.45807200000002,820.49735587,0.025785191,42.032954499999995,38.06801,1.316425,1.21655,66.04975,48.044,72.54985675,56.0626,5.25,4.0,0.3701107372,0.1186733615,0.7595588212000001,0.637791004,0.31303594949999997,4.558e-06,43.8037006447,24.737038525,116.5757359712,25.38398518,155.2185862275,39.799322957,1.0,1.0,1.197919949,1.033636924,0.24050875,0.144378,0.491189,0.300983,0.37807578399999997,0.0,16.7325,0.0,17.81409225,10.966068,22.714947750000004,19.9381955,0.940955,0.8819100000000001,0.5379495,0.376687,0.0377935,0.0,0.46205050000000003,0.300788,0.0212515,0.0,36.578614,36.457768,1.4218465,0.0,2.5285794999999998,0.0,0.059044999999999986,0.0
2292,ethylene,methyl,ethylene,alkylsilane,0.12460262560000003,14.74025,13.6095,0.42423718899999996,0.283081329,4.304735,4.209954,109.67391175,93.6191995,17,7.49102575,7.3273505000000005,7.375,7.25,1.375,1.25,3.70304425,3.5520295,3.4375,3.375,0.4375,0.375,0.09375,0.0625,0.09375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,0.81084387,0.637277564,0.5,0.5,0.0,-0.195,-0.26,0.03180675,0.0212045,0.555,0.37,-4.5796155,-6.106154,0.52635436085,42.879248,35.688185,0.253504638,0.236166354,27.79052025,26.371685499999998,1.150775,1.10925,33.03025,30.0275,39.04695,36.04695,2.75,2.5,0.3708716755,0.175804638,0.8632195175,0.8241953670000001,0.1124160042,9.651e-06,3.4213237417,3.3505218764999998,13.1053527108,9.833654360499999,15.741052601500002,11.612928592000001,1.0,1.0,0.7697254683,0.6978921834999999,0.21477275,0.1987375,0.4407665,0.421022,0.23911974379999998,1e-08,0.0,0.0,8.22455175,8.2245515,18.00219825,16.5693935,1.0,1.0,0.683222,0.6637930000000001,0.0,0.0,0.316778,0.297349,0.0,0.0,26.22675,24.793945,0.0,0.0,0.0,0.0,0.0,0.0
2775,fluorophenyl,toluene,difluoromethyl,alkylsilane,0.15633442055000002,22.60225,11.677999999999999,0.4526141142,0.3581861075,3.8767635,3.733135,229.98282700000001,67.01955,17,10.107051,7.0,9.097455499999999,5.755929,2.8474555,1.755929,5.26554425,3.25,4.4237275,2.627964,1.2987275,0.6279640000000001,0.7399509999999999,0.260411,0.7399509999999999,0.260411,0.30487275,0.0,0.30487275,0.0,0.1524365,0.0,0.1524365,0.0,34.0,26.0,0.9670060937999999,0.9510959845,0.5,0.5,0.0,-0.4775,-0.8150000000000001,0.8695845,0.664075,1.80956325,1.7591264999999998,1.43946025,1.0189205,0.6727855689500001,1237.898729,21.306059,0.045786247999999995,0.00794802,45.029489500000004,29.055146,1.7450900000000003,1.2714,80.79975,62.018,87.0469105,66.02810699999999,6.0,4.0,0.2463623842,0.183916816,0.7854559025000001,0.6969956780000001,0.2257495605,0.06897293,49.095049743500006,10.460855947,123.8847434505,49.730442227,170.51298874129998,56.901194381,1.25,1.0,1.4005237373,1.060825174,0.38051275,0.2074575,0.395082,0.29436100000000004,0.407605396,0.031115959,0.0,0.0,13.2222945,11.884531,30.310309999999998,15.632722,0.70466575,0.448262,0.661072,0.568106,0.17901675,0.0389305,0.338928,0.245962,0.116318,0.0,34.84383775,12.334927,3.200748,0.0,5.48801875,2.1952075,0.29533425,0.0389305
3660,methoxy,isopropyl,acetyl,alkylsilane,0.14313640445,16.53875,16.355,0.5134659393000001,0.4602465625,4.5217815,4.3989910000000005,122.47740800000001,120.90244799999999,17,9.21545175,8.57735,8.806186,7.9082479999999995,1.806186,1.7041240000000002,4.44162725,4.154701,4.141624,3.7041239999999998,0.641624,0.579124,0.2838275,0.238531,0.2838275,0.238531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,23.0,0.9778129805,0.970952462,0.5,0.5,0.0,-0.17500000000000002,-0.33,0.1641665,0.096712,1.5750000000000002,1.48,-5.925,-13.52,0.5610924833500001,116.668967,63.57980799999999,0.1193865668,0.095016096,34.66307575,34.06048,0.778875,0.5953,48.03225,44.0325,55.05096125,52.0600575,3.75,3.5,0.2048618522,0.17411,0.9039625912,0.8877641359999999,0.3656436735,0.29336532600000004,10.15403116,9.364472812,43.120251303500005,38.444245683000005,48.326438723500004,42.821632468000004,1.5,1.0,1.084269495,1.046186021,0.26707025,0.1297835,0.7968185,0.6318229999999999,0.44261268299999995,0.3653795050000001,10.8425,4.615,16.0059085,14.007795999999999,17.04578475,15.593248499999998,0.88245275,0.8525039999999999,0.49299825,0.4169245,0.11754725,0.0875985,0.50700175,0.430928,0.0,0.0,29.470209000000004,27.711579999999998,0.0,0.0,3.58148425,2.3684315,0.11754725,0.0875985
3493,methoxy,acetyl,cyclopropyl,alkylsilane,0.14847448966666665,16.521,14.644,0.3277235887,0.107669877,3.58171975,3.090735,148.85993775,100.1319005,17,9.07111425,8.1422285,8.829124,7.6582479999999995,1.8291240000000002,1.6582479999999995,4.465452,3.930904,4.278093,3.556186,0.7780929999999998,0.556186,0.4202964999999999,0.21559299999999998,0.4202964999999999,0.21559299999999998,0.125,0.0,0.125,0.0,0.015625,0.0,0.015625,0.0,23.0,22.0,0.8829494427999999,0.7833539970000002,0.5,0.5,0.0,-0.0925,-0.185,0.15033525,0.148148,0.7686109999999999,0.22222199999999998,-6.3425,-12.685,0.7355289772666667,149.98292325,45.5077745,0.096208273,0.025785191,34.71101525,31.3540205,0.922625,0.4289500000000001,47.03525,46.0265,54.052232499999995,52.041865,3.75,3.5,0.4035213388,0.1854945645,0.7817105618000001,0.637791004,0.4731218978,0.3201764545,15.721378286199998,6.7057180475,29.5922516488,25.38398518,38.496312864299995,37.1933027715,1.5,1.0,1.0055143337,0.9773917434999999,0.20740949999999997,0.144378,0.640945,0.300983,0.6096537142,0.4631558605,6.575,0.0,14.560097,10.966068,18.554646,11.617592,0.91932675,0.8386534999999999,0.53567325,0.3721345,0.08067325,0.0,0.46432675,0.300788,0.0,0.0,30.731893,25.006018,0.0,0.0,2.38285,0.0,0.08067325,0.0
460,amino,ethylene,isopropyl,alkylsilane,0.13075382466666666,16.7516,12.9912,0.3700392405,0.348454641,4.75654125,3.9703565000000003,127.62656725,89.6596715,17,9.43301275,6.8660255,9.3618035,6.723607,1.6118035,1.223607,4.57435875,3.3987175000000005,4.4045084999999995,3.0590169999999994,0.55590175,0.3618035,0.21875000000000006,0.0625,0.21875000000000006,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,0.928981663,0.89647468,0.5,0.5,0.0,-0.075,-0.15,0.070646,0.021292,-5.575,-13.15,-27.536538499999995,-55.07307699999999,0.6974224940000001,172.82937475000003,33.5782385,0.17300123080000004,0.049267461000000005,33.5492565,25.214731,1.02295,0.3836,39.53475,31.025500000000005,47.31141225,36.5445745,3.25,2.5,0.3281356092,0.27434828,0.7985175468000001,0.7202091034999999,0.2968576415,0.06485882400000001,10.2243505063,2.6084852795,33.088006841500004,9.092301628,38.2448419335,11.401779495,0.5,0.0,0.9492902921999999,0.6386390605000001,0.20291575,0.12304200000000001,0.47325775,0.263646,0.2619608482,0.045162190500000005,6.505,0.0,10.643921,7.580256000000001,21.25745375,16.0652735,0.9271615,0.8543229999999999,0.66666175,0.658652,0.0728385,0.0,0.33333825,0.3253285,0.0,0.0,30.4714455,20.785671,0.0,0.0,1.42992925,0.0,0.0728385,0.0
552,amino,methyl,ethylene,alkylsilane,0.1204626956,13.30035,10.7297,0.31576798500000003,0.06614292100000001,4.09015525,3.7807945,91.6394355,57.550247,17,7.096688,6.538675,6.986803500000001,6.473607,1.2368035,0.973607,3.4753735,3.096688,3.2170085,2.934017,0.36840175,0.23680349999999997,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.766876122,0.5493420680000001,0.5,0.5,0.0,-0.14,-0.26,0.02124825,8.75e-05,-6.39,-13.52,-29.063077000000003,-52.02,0.71191650875,34.63321175,19.1961125,0.2837889612,0.236166354,25.79320825,22.3770615,0.746425,0.30055000000000004,30.5265,25.02,36.29576225,30.5445745,2.5,2.0,0.47393082579999996,0.175804638,0.8112263856999999,0.7982574045,0.1448405907,9.651e-06,2.979503578,2.466881549,9.4629779943,2.5489049275,11.5073540435,3.1455314760000004,1.0,1.0,0.6682656220000001,0.494972491,0.24076350000000002,0.230808,0.5716902500000001,0.421022,0.261700834,1e-08,6.505,0.0,7.90240375,7.580255499999999,16.3173335,13.199664000000002,0.9271615,0.8543229999999999,0.66923225,0.6358134999999999,0.0728385,0.0,0.33076775,0.297349,0.0,0.0,22.789807999999997,17.920060999999997,0.0,0.0,1.42992925,0.0,0.0728385,0.0
2855,hydroxyl,cyano,isopropyl,alkylsilane,0.12198324166666667,15.11345,9.7149,0.5364150348,0.39162384,4.451669,3.360612,111.06608325,56.538703500000004,17,8.6035535,5.207107,8.3388655,4.677731,1.5888654999999998,1.1777309999999999,4.15533,2.56066,3.89649475,2.0429895,0.54443275,0.33886550000000004,0.21545075,0.0559015,0.21545075,0.0559015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,15.0,0.9685949855,0.961488646,0.5,0.5,0.0,-0.1375,-0.275,0.10038525,0.08077050000000001,-5.6375,-13.275,-27.127696000000004,-54.25539200000001,0.6729013318999999,162.122654,12.164797,820.805282956,0.049267461000000005,31.67982125,21.4758605,0.8657450000000001,0.06919,40.53175,33.0195,47.302316,36.526382,3.25,2.5,0.21400538649999998,0.153662493,0.8615817484999999,0.846337507,0.2644282295,0.0,9.066387808,0.292559883,31.724587226300002,6.3654623975,35.8729633285,6.658022285,0.25,0.0,0.8736880625,0.4874346010000001,0.26655,0.12304200000000001,0.6318229999999999,0.263646,0.23937975300000006,0.0,11.005,0.0,14.25749725,13.707586,15.817492000000001,5.18535,0.907576,0.8151520000000001,0.4605265,0.262401,0.07219825,0.0,0.5394734999999999,0.341348,0.02022575,0.0,28.43998725,16.7227545,0.35779999999999995,0.0,1.277202,0.0,0.092424,0.0
1159,cyano,ethylene,cyclopropyl,alkylsilane,0.1174274349,15.9885,13.579,0.4451709190000001,0.107669877,3.53343,3.090735,149.16975300000001,100.751531,17,8.215451999999999,6.430904,7.986803500000001,5.973607,1.7368035,1.473607,4.10367975,3.2073595,3.86840175,2.7368035,0.74340175,0.4868035,0.37170075,0.1184015,0.37170075,0.1184015,0.125,0.0,0.125,0.0,0.015625,0.0,0.015625,0.0,20.5,17.0,0.8877795425,0.7833539970000001,0.5,0.5,0.0,-0.1925,-0.385,0.1249615,0.101775,0.418611,0.22222199999999998,-2.6442345,-5.288469,0.28301932715,142.787813,31.117554,820.5548808458,0.025785191,32.26426475,26.4605195,1.138695,0.8610899999999999,42.5375,37.031,48.79967475,41.5367495,3.5,3.0,0.35472931,0.087910507,0.7749402498000001,0.637791004,0.3130360833,4.8255e-06,13.2415974445,1.746156364,19.6393647863,13.8947443925,27.7201118485,15.64090074,0.75,0.5,0.8896635725,0.7456902209999999,0.20378025,0.144378,0.5057470000000001,0.300983,0.3780757865,5e-09,5.9475,0.0,11.79751925,10.966068,18.92007375,12.3484475,1.0,1.0,0.584271,0.46933,0.0,0.0,0.415729,0.300788,0.0,0.0,30.717593,24.977418,0.0,0.0,0.0,0.0,0.0,0.0
5627,phenyl,cyano,methyl,alkylsilane,0.1476114489,16.2905,11.347999999999999,0.31295556550000003,0.0007696090000000001,3.8185635,3.616735,143.555201,61.509775,17,7.79280225,7.0,7.486803500000001,7.0,1.7368035,1.0,3.9340214999999996,3.25,3.55590175,3.25,0.68090175,0.25,0.27795075,0.0,0.27795075,0.0,0.125,0.0,0.125,0.0,0.0625,0.0,0.0625,0.0,20.0,14.0,0.6129608562000001,0.290144952,0.5,0.5,0.0,-0.3225,-0.645,0.224893,0.0,0.52394225,0.0,-0.97209625,-1.9441925,0.6495348093333334,322.6535845,21.306059,820.6371982530001,0.30551949,31.45395625,23.534016,1.144325,1.0262,42.5375,24.022,48.29576225,30.04695,3.5,2.0,0.6006101377,0.2451474875,0.8675722408000001,0.7548525125,0.2248192628,3.4615e-06,22.962481451199995,3.208918146,26.702937144,3.29025766,48.094170986,3.356680573,0.75,0.5,0.812957824,0.554225614,0.19672925,0.16666699999999998,0.5393165,0.5,0.4782394725,0.0,5.947500000000002,0.0,11.112140000000002,8.224551,18.82422425,13.703783999999999,1.0,1.0,0.57031575,0.5156965,0.0,0.0,0.42968425,0.375065,0.0,0.0,29.93636425,21.928335,0.0,0.0,0.0,0.0,0.0,0.0
5836,phenyl,perfluoromethyl,methyl,alkylsilane,0.1419548303,16.401,11.347999999999999,0.1105784033,0.0007696090000000001,3.935478,3.850564,141.48903525,61.509775,17,8.241025500000001,7.0,7.65847325,7.0,1.90847325,1.0,4.1063565,3.25,3.64173675,3.25,0.7667367500000001,0.25,0.37443975,0.0,0.37443975,0.0,0.125,0.0,0.125,0.0,0.0625,0.0,0.0625,0.0,24.0,14.0,0.5743998392,0.290144952,0.5,0.5,0.0,-0.24750000000000005,-0.495,0.69807075,0.0,0.6885479999999999,0.0,6.47858725,0.0,0.7523786515,324.9389,21.306059,0.156955553,0.008391616000000001,33.479963,23.534016,1.404005,1.0262,53.28425000000001,24.022,59.04379624999999,30.04695,4.0,2.0,0.7339871168000002,0.5119014454999999,0.756512285,0.5327326010000001,0.34574697800000004,0.241858892,35.8101930555,3.208918146,37.233446605,3.29025766,69.3235731492,3.356680573,0.75,0.5,0.9502154322,0.554225614,0.31034575000000003,0.16666699999999998,0.3726497500000001,0.2452995,0.6775543445000002,0.398629744,0.0,0.0,11.138909500000002,8.224551,20.8015625,13.703783999999999,0.94906025,0.8981205,0.61994525,0.6149555,0.0,0.0,0.38005475,0.375065,0.05093975,0.0,30.39639725,21.928335,1.54407475,0.0,0.0,0.0,0.05093975,0.0
2298,ethylene,methyl,nitro,alkylsilane,0.12273173110000002,13.26395,12.9184,0.517222528,0.283081329,4.000536,3.791118,89.52256074999998,85.425922,17,6.7023502499999985,6.07735,6.006854999999999,4.76371,1.5068549999999998,1.25,3.24770275,2.9433759999999998,2.7318775,2.088755,0.4818775,0.375,0.159805,0.0625,0.159805,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.8165390315000001,0.637277564,0.5,0.5,0.0,-0.365,-0.6000000000000001,1.21060225,0.0212045,0.8850000000000001,0.37,-0.8265385000000001,-3.053077,0.5985930383000001,26.3871755,17.086166,0.245550308,0.220257694,26.98941175,26.371685499999998,0.5010749999999999,-0.1071,44.02175,30.0275,48.531664,36.04695,3.25,2.5,0.32859919649999997,0.09125968,0.905491994,0.902243668,0.11241117880000001,0.0,3.7488663867,3.3505218764999998,25.5868749432,9.833654360499999,28.550117498000002,11.612928591999998,1.0,1.0,0.8461137998,0.6978921834999999,0.28249775,0.1987375,0.4802555,0.4605110000000001,0.23911973879999998,0.0,21.570000000000004,0.0,12.11798275,8.2245515,13.34185575,10.114317999999999,0.8064300000000001,0.6128600000000001,0.5254665,0.38714,0.19357,0.0,0.4745335,0.33620700000000003,0.0,0.0,20.4026795,16.011414000000002,0.0,0.0,5.0571589999999995,0.0,0.19357,0.0
106,acetyl,ethylene,cyclopropyl,alkylsilane,0.14242902155,17.2555,16.113,0.33685452969999996,0.107669877,3.74499425,3.090735,161.2392355,124.890496,17,9.05801275,8.116025500000001,8.852062,7.704124,1.8520619999999999,1.7041240000000002,4.502190000000001,4.00438,4.301031,3.602062,0.8010309999999999,0.602062,0.42603100000000005,0.227062,0.42603100000000005,0.227062,0.125,0.0,0.125,0.0,0.015625,0.0,0.015625,0.0,22.5,21.0,0.8839479172,0.7833539970000001,0.5,0.5,0.0,-0.14750000000000002,-0.295,0.1425815,0.137015,0.713611,0.22222199999999998,-1.1090385,-2.218077,0.6286398829500001,155.64156575,56.825059499999995,0.095688208,0.025785191,34.85146375,31.6349175,1.15505,0.8938,46.03825,44.0325,53.05350375,50.0444075,3.75,3.5,0.398252716,0.17495731899999997,0.7468853778,0.637791004,0.3863774148,0.14668748850000002,15.5826688672,6.4282992095,28.7353195863,25.38398518,38.324766876,36.850210795,1.25,1.0,1.0077963925,0.981955861,0.23098025,0.144378,0.4962005,0.300983,0.4694206628,0.1826897575,4.2675,0.0,11.041121,10.966068,22.229181,18.966662,0.963126,0.9262520000000001,0.66753675,0.6358615,0.036874000000000004,0.0,0.33246325,0.300788,0.0,0.0,32.07166775,27.685567499999998,0.0,0.0,1.19863425,0.0,0.036874000000000004,0.0
3227,isopropyl,cyclopropyl,nitro,alkylsilane,0.12442317453333335,16.1867,12.9184,0.5005052928,0.2496468585,4.05392425,3.791118,133.5083205,85.425922,17,8.538675,6.07735,7.881854999999999,4.76371,1.881855,1.7637100000000003,4.159187999999999,2.9433759999999998,3.7318775,2.088755,0.7318775,0.588755,0.37855500000000003,0.25711,0.37855500000000003,0.25711,0.0625,0.0,0.0625,0.0,0.0078125,0.0,0.0078125,0.0,24.5,24.0,0.9341109102,0.8724213215000001,0.5,0.5,0.0,-0.30000000000000004,-0.6000000000000001,1.2670370000000002,0.134074,1.2555555,1.111111,0.7000000000000001,0.0,0.6766994311333333,150.17772875,17.086166,0.12889201,0.037526326000000006,33.791517,27.607138000000006,0.7161000000000001,-0.1071,53.03,48.044,59.0434015,57.070425,4.0,4.0,0.2696039382,0.09125968,0.8330244084999999,0.757308497,0.28873095,0.0,12.717919013,4.147210897,41.2869720718,41.2338486175,48.9654600343,45.487306403999995,0.75,0.5,1.07056232,0.994335416,0.249984,0.13371000000000002,0.39115725,0.2823145,0.3087277685,0.0,21.570000000000004,0.0,14.174120499999999,12.336827,18.042492499999998,10.114317999999999,0.8064300000000001,0.6128600000000001,0.533036,0.38714,0.19357,0.0,0.46696400000000005,0.321068,0.0,0.0,27.159453999999997,16.011414000000002,0.0,0.0,5.0571589999999995,0.0,0.19357,0.0
